table_id,table_name,schema_name,column_id,column_name,column_type,nullable,relationship_type
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`contract_ref_no`,`contract_ref_no`,string,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`edm_approved_limit_amount`,`edm_approved_limit_amount`,decimal,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`exposure_unique_id`,`exposure_unique_id`,string,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`limit_id`,`limit_id`,string,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`limit_unique_id`,`limit_unique_id`,string,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_limit_stack_f`,`sgmi_client_limit_stack_f`,"",`sgmi_client_limit_stack_f`.`w_refresh_dt`,`w_refresh_dt`,date,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`client_id`,`client_id`,string,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`client_wid`,`client_wid`,string,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`fam_salesperson_id`,`fam_salesperson_id`,string,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`m_booking_entity_id`,`m_booking_entity_id`,string,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`m_booking_entity_wid`,`m_booking_entity_wid`,string,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`w_business_dt`,`w_business_dt`,date,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_mbl_fam_rel`,`sgmi_client_mbl_fam_rel`,"",`sgmi_client_mbl_fam_rel`.`w_refresh_dt`,`w_refresh_dt`,date,true,HAS_COLUMN
`sgmi_client_provision_as`,`sgmi_client_provision_as`,"",`sgmi_client_provision_as`.`client_id`,`client_id`,string,true,HAS_COLUMN
`sgmi_client_provision_as`,`sgmi_client_provision_as`,"",`sgmi_client_provision_as`.`iis_amount`,`iis_amount`,decimal,true,HAS_COLUMN
`sgmi_client_provision_as`,`sgmi_client_provision_as`,"",`sgmi_client_provision_as`.`ipd_amount`,`ipd_amount`,decimal,true,HAS_COLUMN
`sgmi_client_provision_as`,`sgmi_client_provision_as`,"",`sgmi_client_provision_as`.`ipp_amount`,`ipp_amount`,decimal,true,HAS_COLUMN
`sgmi_client_provision_as`,`sgmi_client_provision_as`,"",`sgmi_client_provision_as`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_provision_as`,`sgmi_client_provision_as`,"",`sgmi_client_provision_as`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`client_id`,`client_id`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`credit_status_code`,`credit_status_code`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`credit_status_description`,`credit_status_description`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`credit_status_eff_date`,`credit_status_eff_date`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`lsp_ifrs_description`,`lsp_ifrs_description`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`lsp_ifrs_number`,`lsp_ifrs_number`,decimal,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`lsp_ifrs_value`,`lsp_ifrs_value`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`pe_code`,`pe_code`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`pe_date`,`pe_date`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`pe_name`,`pe_name`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`risk_value`,`risk_value`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`src_mfu`,`src_mfu`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`src_rmi`,`src_rmi`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_rmi_ext_d`,`sgmi_client_rmi_ext_d`,"",`sgmi_client_rmi_ext_d`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`client_id`,`client_id`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`credit_status_code`,`credit_status_code`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`credit_status_description`,`credit_status_description`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`credit_status_eff_date`,`credit_status_eff_date`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`lsp_ifrs_description`,`lsp_ifrs_description`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`lsp_ifrs_number`,`lsp_ifrs_number`,decimal,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`lsp_ifrs_value`,`lsp_ifrs_value`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`pe_code`,`pe_code`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`pe_date`,`pe_date`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`pe_name`,`pe_name`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`risk_value`,`risk_value`,string,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_rmi_ext_d1115`,`sgmi_client_rmi_ext_d1115`,"",`sgmi_client_rmi_ext_d1115`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`client_id`,`client_id`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`client_le_id`,`client_le_id`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`client_le_wid`,`client_le_wid`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`client_role`,`client_role`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`client_role_cd`,`client_role_cd`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`client_wid`,`client_wid`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_role_d`,`sgmi_client_role_d`,"",`sgmi_client_role_d`.`w_refresh_dt`,`w_refresh_dt`,date,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`approval_comments`,`approval_comments`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`approval_override_comments`,`approval_override_comments`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`approver_name`,`approver_name`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`bcrs_cg`,`bcrs_cg`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`bcrs_scorecard_type`,`bcrs_scorecard_type`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`cbrs_client_le_id`,`cbrs_client_le_id`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`client_le_id`,`client_le_id`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`client_le_wid`,`client_le_wid`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`client_regulatory_country`,`client_regulatory_country`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`country_lcy_ceiling`,`country_lcy_ceiling`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`crg_after_gov_support`,`crg_after_gov_support`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`crg_after_sov_ceiling_factor`,`crg_after_sov_ceiling_factor`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`crg_of_domicile_cntry`,`crg_of_domicile_cntry`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`customer_cmp_id`,`customer_cmp_id`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`customer_registration_number`,`customer_registration_number`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`date_of_approval`,`date_of_approval`,date,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`final_approved_pd`,`final_approved_pd`,decimal,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`final_approved__rating`,`final_approved__rating`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`final_recommended_rating`,`final_recommended_rating`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`final_scorecard_crg`,`final_scorecard_crg`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`fin_stmt_date`,`fin_stmt_date`,date,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`gov_country_ceiling`,`gov_country_ceiling`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`gov_crg_after_country_ceiling`,`gov_crg_after_country_ceiling`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`government_support_crg`,`government_support_crg`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`government_support_flag`,`government_support_flag`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`gov_support_comments`,`gov_support_comments`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`gov_support_country_code`,`gov_support_country_code`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`govtent_supp_cntry_flag`,`govtent_supp_cntry_flag`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`is_large_corp`,`is_large_corp`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`justification_for_override`,`justification_for_override`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`override_comments`,`override_comments`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`override_flag`,`override_flag`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`override_status_flag`,`override_status_flag`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_cap_applied`,`parent_cap_applied`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_cap_crg`,`parent_cap_crg`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_pd`,`parent_pd`,decimal,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_rating`,`parent_rating`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_regulatory_country`,`parent_regulatory_country`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_sci_id`,`parent_sci_id`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`parent_support_applied`,`parent_support_applied`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`rating_aft_parnt_supp`,`rating_aft_parnt_supp`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`reason_for_override`,`reason_for_override`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`recommended_pd`,`recommended_pd`,decimal,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`rm_name`,`rm_name`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`sales_revenue`,`sales_revenue`,decimal,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`scorcard_type`,`scorcard_type`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`scorecard_id`,`scorecard_id`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`scorecard_pd`,`scorecard_pd`,decimal,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`standalone_rating`,`standalone_rating`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`standalone_rating_pd`,`standalone_rating_pd`,decimal,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`suggested_scorecard`,`suggested_scorecard`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`supply_chain_flag`,`supply_chain_flag`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_scorecard_d`,`sgmi_client_scorecard_d`,"",`sgmi_client_scorecard_d`.`w_refresh_dt`,`w_refresh_dt`,date,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`attribute_1`,`attribute_1`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`attribute_2`,`attribute_2`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`attribute_3`,`attribute_3`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`client_segment`,`client_segment`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`client_segment_id`,`client_segment_id`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`client_segment_nk`,`client_segment_nk`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`client_segment_type`,`client_segment_type`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`client_subsegment`,`client_subsegment`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`client_subsegment_id`,`client_subsegment_id`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`etl_current_record_flag`,`etl_current_record_flag`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`etl_refresh_dt`,`etl_refresh_dt`,date,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`segment_category`,`segment_category`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`segment_category_id`,`segment_category_id`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`segment_sub_category`,`segment_sub_category`,string,true,HAS_COLUMN
`sgmi_client_segment_d`,`sgmi_client_segment_d`,"",`sgmi_client_segment_d`.`segment_sub_category_id`,`segment_sub_category_id`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`approved_date`,`approved_date`,date,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`approver_bank_id`,`approver_bank_id`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`approver_name`,`approver_name`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`bca_originating_location`,`bca_originating_location`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`bca_reference_number`,`bca_reference_number`,decimal,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`bca_status`,`bca_status`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`client_incorporation_number`,`client_incorporation_number`,decimal,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`client_le_id`,`client_le_id`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`client_segment`,`client_segment`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`client_sub_segment`,`client_sub_segment`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`gm_id`,`gm_id`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`modified_date`,`modified_date`,date,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`shareholder_id`,`shareholder_id`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`shareholder_name`,`shareholder_name`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`shareholder_percentage`,`shareholder_percentage`,float,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`source`,`source`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`w_created_dt`,`w_created_dt`,date,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`w_job_instance_id`,`w_job_instance_id`,string,true,HAS_COLUMN
`sgmi_client_shareholding_f`,`sgmi_client_shareholding_f`,"",`sgmi_client_shareholding_f`.`w_refresh_dt`,`w_refresh_dt`,timestamp,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`asset_class`,`asset_class`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`asset_class_category`,`asset_class_category`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`assignment_string`,`assignment_string`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`bis_entity_type_pr_obg`,`bis_entity_type_pr_obg`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`bis_entity_type_tr_gua`,`bis_entity_type_tr_gua`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`bloc_ctry`,`bloc_ctry`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`bloc_expo_ccy_type`,`bloc_expo_ccy_type`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`book_cd`,`book_cd`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`booking_company`,`booking_company`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`booking_company_ccy`,`booking_company_ccy`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`book_wid`,`book_wid`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`bs_type`,`bs_type`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`contract_ref_no`,`contract_ref_no`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`contract_type`,`contract_type`,string,true,HAS_COLUMN
`sgmi_client_transfer_risk_f`,`sgmi_client_transfer_risk_f`,"",`sgmi_client_transfer_risk_f`.`cr_guarantor`,`cr_guarantor`,string,true,HAS_COLUMN
